"","mode","ox.red","error","control.changes","Ns.changes","counter.inc.","Ns","time.s","dq.mA.h","X.Q.Qo..mA.h","control.V.mA","Ewe.V","I.Range","Q.charge.discharge.mA.h","half.cycle"
"2212",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194370.66949184,-0.00163552475584878,-0.290922317872095,-0.588500022888184,1.48555445671082,115,-0.289664660892024,3
"2213",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194380.66949303,-0.00163547967990239,-0.292557797551997,-0.588500022888184,1.48504233360291,115,-0.291300140571926,3
"2214",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194390.66949423,-0.00163549291822645,-0.294193290470224,-0.588500022888184,1.48468768596649,115,-0.292935633490153,3
"2215",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194400.66949542,-0.00163546261231105,-0.295828753082535,-0.588500022888184,1.48433315753937,115,-0.294571096102464,3
"2216",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194410.66949661,-0.00163554926315943,-0.297464302345694,-0.588500022888184,1.48386037349701,115,-0.296206645365623,3
"2217",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194420.6694978,-0.00163553055445353,-0.299099832900148,-0.588500022888184,1.48354518413544,115,-0.297842175920077,3
"2218",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194430.66949899,-0.00163554609033797,-0.300735378990486,-0.588500022888184,1.48307240009308,115,-0.299477722010415,3
"2219",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194440.66950019,-0.00163551173633999,-0.302370890726826,-0.588500022888184,1.48244202136993,115,-0.301113233746755,3
"2220",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194450.66950138,-0.00163555046664344,-0.304006441193469,-0.588500022888184,1.48204803466797,115,-0.302748784213398,3
"2221",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194460.66950257,-0.00163559970008002,-0.305642040893549,-0.588500022888184,1.48161458969116,115,-0.304384383913478,3
"2222",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194470.66950376,-0.00163564871470133,-0.307277689608251,-0.588500022888184,1.48126006126404,115,-0.30602003262818,3
"2223",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194480.66950496,-0.00163568591329787,-0.308913375521549,-0.588500022888184,1.48062968254089,115,-0.307655718541477,3
"2224",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194490.66950615,-0.0016356527627839,-0.310549028284332,-0.588500022888184,1.48015689849854,115,-0.309291371304261,3
"2225",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194500.66950734,-0.00163560582690769,-0.31218463411124,-0.588500022888184,1.47968411445618,115,-0.310926977131169,3
"2226",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194510.66950853,-0.00163563449170854,-0.313820268602949,-0.588500022888184,1.47921133041382,115,-0.312562611622878,3
"2227",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194520.66950972,-0.00163562595791287,-0.315455894560861,-0.588500022888184,1.47865974903107,115,-0.31419823758079,3
"2228",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194530.66951092,-0.00163560637394587,-0.317091500934807,-0.588500022888184,1.47814750671387,115,-0.315833843954736,3
"2229",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194540.66951211,-0.0016356311000718,-0.318727132034879,-0.588500022888184,1.47751712799072,115,-0.317469475054808,3
"2230",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194550.6695133,-0.00163564991818534,-0.320362781953065,-0.588500022888184,1.47708380222321,115,-0.319105124972993,3
"2231",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194560.66951449,-0.00163559313562181,-0.321998375088686,-0.588500022888184,1.47641396522522,115,-0.320740718108615,3
"2232",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194570.66951568,-0.00163563022481071,-0.323634005313497,-0.588500022888184,1.47582304477692,115,-0.322376348333426,3
"2233",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194580.66951688,-0.00163564696417914,-0.325269652277676,-0.588500022888184,1.47515320777893,115,-0.324011995297605,3
"2234",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194590.66951807,-0.00163558810287052,-0.326905240380547,-0.588500022888184,1.47448348999023,115,-0.325647583400476,3
"2235",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194600.66951926,-0.00163562376976013,-0.328540864150307,-0.588500022888184,1.47389245033264,115,-0.327283207170236,3
"2236",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194610.66952045,-0.00163565626382828,-0.330176520414135,-0.588500022888184,1.47330152988434,115,-0.328918863434064,3
"2237",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194620.66952164,-0.00163564630773332,-0.331812166721868,-0.588500022888184,1.47251355648041,115,-0.330554509741797,3
"2238",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194630.66952284,-0.00163561370425754,-0.333447780426126,-0.588500022888184,1.47184371948242,115,-0.332190123446055,3
"2239",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194640.66952403,-0.00163568131817712,-0.335083461744303,-0.588500022888184,1.47117400169373,115,-0.333825804764232,3
"2240",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194650.66952522,-0.00163568088054657,-0.33671914262485,-0.588500022888184,1.47034657001495,115,-0.335461485644779,3
"2241",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194660.66952641,-0.00163562289449904,-0.338354765519349,-0.588500022888184,1.46955859661102,115,-0.337097108539278,3
"2242",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194670.66952761,-0.00163562705198924,-0.339990392571338,-0.588500022888184,1.46877062320709,115,-0.338732735591267,3
"2243",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194680.6695288,-0.0016356052798695,-0.341625997851207,-0.588500022888184,1.46806144714355,115,-0.340368340871136,3
"2244",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194690.66952999,-0.00163559379206763,-0.343261591643275,-0.588500022888184,1.46715533733368,115,-0.342003934663204,3
"2245",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194700.66953118,-0.00163557442691591,-0.344897166070191,-0.588500022888184,1.46624910831451,115,-0.34363950909012,3
"2246",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194710.66953237,-0.00163558547708723,-0.346532751547278,-0.588500022888184,1.4653035402298,115,-0.345275094567207,3
"2247",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194720.66953357,-0.00163556720601188,-0.34816831875329,-0.588500022888184,1.46451568603516,115,-0.346910661773219,3
"2248",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194730.66953476,-0.00163557300461663,-0.349803891757907,-0.588500022888184,1.46368825435638,115,-0.348546234777836,3
"2249",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194740.66953595,-0.00163553427431318,-0.35143942603222,-0.588500022888184,1.4628609418869,115,-0.350181769052149,3
"2250",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194750.66953714,-0.00163559433910582,-0.353075020371326,-0.588500022888184,1.46183657646179,115,-0.351817363391255,3
"2251",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194760.66953833,-0.0016355586722162,-0.354710579043542,-0.588500022888184,1.46089100837708,115,-0.353452922063471,3
"2252",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194770.66953953,-0.00163551469034619,-0.356346093733888,-0.588500022888184,1.4600635766983,115,-0.355088436753817,3
"2253",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194780.66954072,-0.00163554401159286,-0.357981637745481,-0.588500022888184,1.45907866954803,115,-0.35672398076541,3
"2254",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194790.66954191,-0.00163558503945669,-0.359617222784938,-0.588500022888184,1.45809364318848,115,-0.358359565804867,3
"2255",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194800.6695431,-0.00163553000741535,-0.361252752792353,-0.588500022888184,1.45706927776337,115,-0.359995095812282,3
"2256",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194810.66954429,-0.00163554247988595,-0.362888295272239,-0.588500022888184,1.45604491233826,115,-0.361630638292168,3
"2257",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194820.66954549,-0.00163556096977658,-0.364523856242016,-0.588500022888184,1.4549024105072,115,-0.363266199261944,3
"2258",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194830.66954668,-0.00163556403319041,-0.366159420275206,-0.588500022888184,1.45383858680725,115,-0.364901763295135,3
"2259",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194840.66954787,-0.00163556884712643,-0.367794989122332,-0.588500022888184,1.4526172876358,115,-0.366537332142261,3
"2260",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194850.66954906,-0.00163552781926261,-0.369430516941595,-0.588500022888184,1.4515141248703,115,-0.368172859961524,3
"2261",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194860.66955025,-0.00163558602412542,-0.37106610296572,-0.588500022888184,1.45005631446838,115,-0.369808445985649,3
"2262",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194870.66955145,-0.00163558416419559,-0.372701687129916,-0.588500022888184,1.44887435436249,115,-0.371444030149845,3
"2263",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194880.66955264,-0.00163564488543404,-0.37433733201535,-0.588500022888184,1.44757425785065,115,-0.373079675035279,3
"2264",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194890.66955383,-0.00163561578300264,-0.375972947798353,-0.588500022888184,1.44615590572357,115,-0.374715290818282,3
"2265",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194900.66955502,-0.00163562409798304,-0.377608571896336,-0.588500022888184,1.44481635093689,115,-0.376350914916265,3
"2266",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194910.66955622,-0.00163557738092211,-0.379244149277258,-0.588500022888184,1.4435555934906,115,-0.377986492297187,3
"2267",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194920.66955741,-0.00163563088125653,-0.380879780158514,-0.588500022888184,1.44221603870392,115,-0.379622123178443,3
"2268",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194930.6695586,-0.00163562026871575,-0.38251540042723,-0.588500022888184,1.440758228302,115,-0.381257743447159,3
"2269",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194940.66955979,-0.00163561140669717,-0.384151011833927,-0.588500022888184,1.43941867351532,115,-0.382893354853856,3
"2270",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194950.66956098,-0.00163557223876317,-0.38578658407269,-0.588500022888184,1.43768513202667,115,-0.384528927092619,3
"2271",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194960.66956218,-0.00163562420739068,-0.387422208280081,-0.588500022888184,1.43606984615326,115,-0.38616455130001,3
"2272",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194970.66956337,-0.00163563799275292,-0.389057846272834,-0.588500022888184,1.43433630466461,115,-0.387800189292763,3
"2273",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194980.66956456,-0.00163565341922972,-0.390693499692064,-0.588500022888184,1.43260276317596,115,-0.389435842711993,3
"2274",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1194990.66956575,-0.00163556830008825,-0.392329067992152,-0.588500022888184,1.43063282966614,115,-0.391071411012081,3
"2275",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195000.66956694,-0.00163557016001807,-0.39396463815217,-0.588500022888184,1.42878103256226,115,-0.392706981172099,3
"2276",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195010.66956814,-0.00163557333283954,-0.39560021148501,-0.588500022888184,1.42700815200806,115,-0.394342554504939,3
"2277",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195020.66956933,-0.00163555703110165,-0.397235768516111,-0.588500022888184,1.42436838150024,115,-0.39597811153604,3
"2278",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195030.66957052,-0.00163557180113263,-0.398871340317244,-0.588500022888184,1.42231965065002,115,-0.397613683337173,3
"2279",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195040.66957171,-0.0016355553899871,-0.400506895707231,-0.588500022888184,1.41999518871307,115,-0.39924923872716,3
"2280",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195050.6695729,-0.00163557486454646,-0.402142470571777,-0.588500022888184,1.41778886318207,115,-0.400884813591706,3
"2281",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195060.6695741,-0.00163561643944846,-0.403778087011226,-0.588500022888184,1.41558253765106,115,-0.402520430031155,3
"2282",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195070.66957529,-0.0016356115161048,-0.405413698527331,-0.588500022888184,1.41313982009888,115,-0.40415604154726,3
"2283",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195080.66957648,-0.00163563011540307,-0.407049328642734,-0.588500022888184,1.41073644161224,115,-0.405791671662663,3
"2284",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195090.66957767,-0.00163562858369615,-0.40868495722643,-0.588500022888184,1.40813612937927,115,-0.407427300246359,3
"2285",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195100.66957887,-0.00163558361715741,-0.410320540843587,-0.588500022888184,1.40510249137878,115,-0.409062883863516,3
"2286",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195110.66958006,-0.0016355990436342,-0.411956139887222,-0.588500022888184,1.4015566110611,115,-0.410698482907151,3
"2287",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195120.66958125,-0.00163555703110165,-0.413591696918323,-0.588500022888184,1.39848351478577,115,-0.412334039938252,3
"2288",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195130.66958244,-0.00163555210775799,-0.415227249026081,-0.588500022888184,1.39533162117004,115,-0.41396959204601,3
"2289",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195140.66958363,-0.00163557442691591,-0.416862823452997,-0.588500022888184,1.39277076721191,115,-0.415605166472926,3
"2290",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195150.66958483,-0.00163553700950411,-0.418498360462501,-0.588500022888184,1.38981580734253,115,-0.41724070348243,3
"2291",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195160.66958602,-0.00163555145131217,-0.420133911913813,-0.588500022888184,1.38654577732086,115,-0.418876254933742,3
"2292",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195170.66958721,-0.00163549806038539,-0.421769409974199,-0.588500022888184,1.38315749168396,115,-0.420511752994128,3
"2293",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195180.6695884,-0.00163554751263724,-0.423404957486836,-0.588500022888184,1.37961161136627,115,-0.422147300506765,3
"2294",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195190.66958959,-0.00163554937256707,-0.425040506859403,-0.588500022888184,1.37563228607178,115,-0.423782849879332,3
"2295",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195200.66959079,-0.0016355470750067,-0.42667605393441,-0.588500022888184,1.37121963500977,115,-0.425418396954339,3
"2296",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195210.66959198,-0.00163551523738437,-0.428311569171794,-0.588500022888184,1.36716163158417,115,-0.427053912191723,3
"2297",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195220.66959317,-0.0016355503572358,-0.42994711952903,-0.588500022888184,1.36310350894928,115,-0.428689462548959,3
"2298",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195230.66959436,-0.00163553821298811,-0.431582657742018,-0.588500022888184,1.35833632946014,115,-0.430325000761947,3
"2299",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195240.66959555,-0.00163555440531837,-0.433218212147336,-0.588500022888184,1.35301744937897,115,-0.431960555167265,3
"2300",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195250.66959675,-0.00163553274260627,-0.434853744889943,-0.588500022888184,1.34793508052826,115,-0.433596087909872,3
"2301",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195260.66959794,-0.00163552869452371,-0.436489273584466,-0.588500022888184,1.34186768531799,115,-0.435231616604395,3
"2302",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195270.66959913,-0.00163548744784461,-0.438124761032311,-0.588500022888184,1.3372186422348,115,-0.43686710405224,3
"2303",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195280.66960032,-0.00163553525898192,-0.439760296291293,-0.588500022888184,1.33182096481323,115,-0.438502639311222,3
"2304",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195290.66960151,-0.00163552913215425,-0.441395825423447,-0.588500022888184,1.32598996162415,115,-0.440138168443376,3
"2305",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195300.66960271,-0.00163548963599735,-0.443031315059445,-0.588500022888184,1.31944990158081,115,-0.441773658079373,3
"2306",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195310.6696039,-0.00163548722902934,-0.444666802288474,-0.588500022888184,1.31279146671295,115,-0.443409145308403,3
"2307",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195320.66960509,-0.0016354838373926,-0.446302286125866,-0.588500022888184,1.30562090873718,115,-0.445044629145795,3
"2308",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195330.66960628,-0.00163552978860007,-0.447937815914467,-0.588500022888184,1.29915952682495,115,-0.446680158934395,3
"2309",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195340.66960748,-0.00163554816908307,-0.44957336408355,-0.588500022888184,1.29127979278564,115,-0.448315707103479,3
"2310",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195350.66960867,-0.00163551020463308,-0.451208874288183,-0.588500022888184,1.28221809864044,115,-0.449951217308112,3
"2311",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195360.66960986,-0.00163553854121102,-0.452844412829394,-0.588500022888184,1.27347159385681,115,-0.451586755849323,3
"2312",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195370.42961102,-0.0015962728076511,-0.454440685637045,-0.588500022888184,1.26346433162689,115,-0.453183028656974,3
"2313",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195380.42961222,-0.00163551184574763,-0.456076197482792,-0.588500022888184,1.25523006916046,115,-0.454818540502721,3
"2314",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195390.42961341,-0.00163552694400152,-0.457711724426794,-0.588500022888184,1.24668061733246,115,-0.456454067446723,3
"2315",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195400.4296146,-0.00163553733772702,-0.459347261764521,-0.588500022888184,1.24029803276062,115,-0.45808960478445,3
"2316",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195408.93761561,-0.00139147596193684,-0.460738737726458,-0.588500022888184,1.2302907705307,115,-0.459481080746387,3
"2317",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195418.14161671,-0.0015052018648386,-0.462243939591296,-0.588500022888184,1.22028350830078,115,-0.460986282611225,3
"2318",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195427.66961785,-0.00155825647976663,-0.463802196071063,-0.588500022888184,1.21027624607086,115,-0.462544539090992,3
"2319",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195436.14961886,-0.0013868631111251,-0.465189059182188,-0.588500022888184,1.20019018650055,115,-0.463931402202117,3
"2320",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195436.63961892,-8.01378625300195e-05,-0.465269197044718,-0.588500022888184,1.19991433620453,115,-0.464011540064647,3
"2321",1,FALSE,FALSE,FALSE,FALSE,TRUE,3,1195436.64161892,-3.27449672751957e-07,-0.465269524494391,-0.588500022888184,1.19999313354492,115,-0.46401186751432,3
"2322",1,TRUE,FALSE,TRUE,TRUE,TRUE,4,1195436.64561892,-1.60673260688782e-08,-0.465269540561717,0.585500001907349,1.28765511512756,115,-0.464011883581646,3
"2323",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195436.64761892,3.22104295094808e-07,-0.465269218457422,0.585500001907349,1.31941044330597,115,3.22104295094808e-07,4
"2324",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195436.64961892,3.24073632558187e-07,-0.465268894383789,0.585500001907349,1.32945704460144,115,6.46177927652995e-07,4
"2325",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195436.65361892,6.48037857479519e-07,-0.465268246345932,0.585500001907349,1.33962190151215,115,1.29421578513251e-06,4
"2326",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195436.66161892,1.29859209060669e-06,-0.465266947753841,0.585500001907349,1.34982621669769,115,2.5928078757392e-06,4
"2327",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195436.67961892,2.92443063524034e-06,-0.465264023323206,0.585500001907349,1.36062145233154,115,5.51723851097955e-06,4
"2328",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195436.71161892,5.19983874426948e-06,-0.465258823484462,0.585500001907349,1.37078630924225,115,1.0717077255249e-05,4
"2329",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195436.76161893,8.12569167878893e-06,-0.465250697792783,0.585500001907349,1.38091170787811,115,1.8842768934038e-05,4
"2330",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195436.83561894,1.20294547080994e-05,-0.465238668338075,0.585500001907349,1.39095842838287,115,3.08722236421373e-05,4
"2331",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195436.93761895,1.65778639581468e-05,-0.465222090474117,0.585500001907349,1.4010443687439,115,4.74500876002842e-05,4
"2332",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195437.07161897,2.17824072308011e-05,-0.465200308066886,0.585500001907349,1.4112092256546,115,6.92324948310852e-05,4
"2333",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195437.23761899,2.69836682743496e-05,-0.465173324398612,0.585500001907349,1.42129528522491,115,9.62161631054348e-05,4
"2334",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195437.43761901,3.25096593962775e-05,-0.465140814739215,0.585500001907349,1.43134200572968,115,0.000128725822501712,4
"2335",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195437.66761904,3.7389800813463e-05,-0.465103424938402,0.585500001907349,1.44134926795959,115,0.000166115623315175,4
"2336",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195437.93961907,4.42187603314718e-05,-0.46505920617807,0.585500001907349,1.45135653018951,115,0.000210334383646647,4
"2337",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195438.24361911,4.94142227702671e-05,-0.4650097919553,0.585500001907349,1.46136379241943,115,0.000259748606416914,4
"2338",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195438.58961915,5.62511690457662e-05,-0.464953540786254,0.585500001907349,1.4714103937149,115,0.00031599977546268,4
"2339",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195438.97961919,6.3393808470832e-05,-0.464890146977783,0.585500001907349,1.48153579235077,115,0.000379393583933512,4
"2340",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195439.37561924,6.43800335460239e-05,-0.464825766944237,0.585500001907349,1.49154305458069,115,0.000443773617479536,4
"2341",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195439.97961931,9.81901449627346e-05,-0.464727576799275,0.585500001907349,1.50158977508545,115,0.000541963762442271,4
"2342",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195440.46961937,7.96561325920953e-05,-0.464647920666683,0.585500001907349,1.51163637638092,115,0.000621619895034366,4
"2343",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195440.99561943,8.55129806200663e-05,-0.464562407686063,0.585500001907349,1.52164363861084,115,0.000707132875654433,4
"2344",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195441.5676195,9.29840699831645e-05,-0.464469423616079,0.585500001907349,1.53172969818115,115,0.000800116945637597,4
"2345",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195442.18561958,0.000100463802549574,-0.46436895981353,0.585500001907349,1.54173696041107,115,0.000900580748187171,4
"2346",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195442.83161965,0.000105019979741838,-0.464263939833788,0.585500001907349,1.55174422264099,115,0.00100560072792901,4
"2347",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195443.52961974,0.000113463946448432,-0.46415047588734,0.585500001907349,1.56175148487091,115,0.00111906467437744,4
"2348",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195444.30161983,0.000125493072933621,-0.464024982814406,0.585500001907349,1.57175874710083,115,0.00124455774731106,4
"2349",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195445.16761993,0.000140773110654619,-0.463884209703751,0.585500001907349,1.58176600933075,115,0.00138533085796568,4
"2350",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195446.09162004,0.000150208225780063,-0.463734001477971,0.585500001907349,1.59181261062622,115,0.00153553908374574,4
"2351",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195447.07962016,0.000160622454484304,-0.463573379023487,0.585500001907349,1.60185933113098,115,0.00169616153823005,4
"2352",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195448.2256203,0.000186296918127272,-0.46338708210536,0.585500001907349,1.61190593242645,115,0.00188245845635732,4
"2353",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195449.69962047,0.000239617639117771,-0.463147464466242,0.585500001907349,1.62191319465637,115,0.00212207609547509,4
"2354",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195451.44962068,0.00028450052022934,-0.462862963946013,0.585500001907349,1.63192045688629,115,0.00240657661570443,4
"2355",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195453.76162096,0.000375860392782423,-0.46248710355323,0.585500001907349,1.64192771911621,115,0.00278243700848685,4
"2356",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195458.13162148,0.000710425471199883,-0.46177667808203,0.585500001907349,1.65193498134613,115,0.00349286247968674,4
"2357",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195468.13162267,0.00162568679624134,-0.460150991285789,0.585500001907349,1.66127240657806,115,0.00511854927592807,4
"2358",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195478.13162386,0.00162569161017736,-0.458525299675612,0.585500001907349,1.66473948955536,115,0.00674424088610543,4
"2359",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195488.13162506,0.00162569817463557,-0.456899601500976,0.585500001907349,1.66379392147064,115,0.008369939060741,4
"2360",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195498.13162625,0.00162566950983471,-0.455273931991141,0.585500001907349,1.66186344623566,115,0.00999560857057571,4
"2361",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195508.13162744,0.00162577147775226,-0.453648160513389,0.585500001907349,1.66115427017212,115,0.011621380048328,4
"2362",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195518.13162863,0.00162567618370056,-0.452022484329688,0.585500001907349,1.66032683849335,115,0.0132470562320285,4
"2363",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195528.13162982,0.00162572979344262,-0.450396754536246,0.585500001907349,1.65914487838745,115,0.0148727860254712,4
"2364",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195538.13163102,0.00162575112793181,-0.448771003408314,0.585500001907349,1.65745079517365,115,0.016498537153403,4
"2365",1,TRUE,FALSE,TRUE,FALSE,TRUE,4,1195548.13163221,0.00162571403874291,-0.447145289369571,0.585500001907349,1.65725374221802,115,0.0181242511921459,4
