cycle number,ox/red,control changes,Ns changes,time/s,step time/s,Ecell/V,<I>/mA,Capacity/mA.h,Q discharge/mA.h,Q charge/mA.h,dq/mA.h,Efficiency/%,Unnamed: 13
11.0,1,0,0,1274809.433080871,502.0180598460138,1.7247043,1.176431846495647,0.1640504741311074,0.0,0.1640504741311074,0.003267866629825698,0.0,
11.0,1,0,0,1274819.433082063,512.0180610381067,1.725374,1.176441536826904,0.1673183676785232,0.0,0.1673183676785232,0.003267893547415733,0.0,
11.0,1,0,0,1274829.433083255,522.0180622301996,1.7260438,1.176436022277352,0.1705862459077439,0.0,0.1705862459077439,0.003267878229220708,0.0,
11.0,1,0,0,1274839.433084447,532.0180634222925,1.7266347,1.176472651854437,0.1738542258858019,0.0,0.1738542258858019,0.003267979978058073,0.0,
11.0,1,0,0,1274849.433085639,542.0180646143854,1.7272258,1.176476197638965,0.1771222157132626,0.0,0.1771222157132626,0.003267989827460713,0.0,
11.0,1,0,0,1274859.433086831,552.0180658064783,1.727935,1.176478048339123,0.1803902106815578,0.0,0.1803902106815578,0.003267994968295098,0.0,
11.0,1,0,0,1274869.433088023,562.0180669985712,1.7285653,1.17646654640835,0.1836581737000413,0.0,0.1836581737000413,0.003267963018483586,0.0,
11.0,1,0,0,1274879.433089215,572.018068190664,1.7293139,1.176457093494285,0.1869261104604272,0.0,0.1869261104604272,0.003267936760385831,0.0,
11.0,1,0,0,1274889.433090407,582.018069382757,1.730023,1.176437320013366,0.1901939922944706,0.0,0.1901939922944706,0.003267881834043397,0.0,
11.0,1,0,0,1274899.433091599,592.0180705748498,1.7305746,1.176439528794345,0.1934618802640174,0.0,0.1934618802640174,0.003267887969546848,0.0,
11.0,1,0,0,1274909.433092792,602.0180717669427,1.7313232,1.176434877701416,0.1967297553138601,0.0,0.1967297553138601,0.003267875049842728,0.0,
11.0,1,0,0,1274919.433093984,612.0180729590356,1.7322688,1.176417863652961,0.1999975831024515,0.0,0.1999975831024515,0.003267827788591385,0.0,
11.0,1,0,0,1274929.433095176,622.0180741511285,1.7330568,1.176429208012914,0.2032654424031576,0.0,0.2032654424031576,0.003267859300706122,0.0,
11.0,1,0,0,1274939.433096368,632.0180753432214,1.7338448,1.176433896442187,0.20653331472728,0.0,0.20653331472728,0.003267872324122323,0.0,
11.0,1,0,0,1274949.43309756,642.0180765353143,1.7347509,1.176433500285923,0.2098011859509681,0.0,0.2098011859509681,0.003267871223688126,0.0,
11.0,1,0,0,1274959.433098752,652.0180777274072,1.7356176,1.176432870312587,0.2130690554247301,0.0,0.2130690554247301,0.003267869473761982,0.0,
11.0,1,0,0,1274969.433099944,662.0180789195001,1.7364844,1.17645008444189,0.2163369727155236,0.0,0.2163369727155236,0.003267917290793525,0.0,
11.0,1,0,0,1274979.433101136,672.018080111593,1.7373512,1.176435589094688,0.219604849741459,0.0,0.219604849741459,0.003267877025935385,0.0,
11.0,1,0,0,1274989.433102328,682.0180813036859,1.7382967,1.176428223630402,0.2228727063077689,0.0,0.2228727063077689,0.003267856566309929,0.0,
11.0,1,0,0,1274999.43310352,692.0180824957788,1.7392818,1.176427475925985,0.2261405607971219,0.0,0.2261405607971219,0.003267854489352968,0.0,
11.0,1,0,0,1275009.433104713,702.0180836878717,1.7402273,1.176445041555757,0.2294084640798967,0.0,0.2294084640798967,0.003267903282774819,0.0,
11.0,1,0,0,1275019.433105905,712.0180848799646,1.7414486,1.176432162209491,0.2326763315867054,0.0,0.2326763315867054,0.003267867506808705,0.0,
11.0,1,0,0,1275029.433107097,722.0180860720575,1.7423942,1.176442479676905,0.2359442277531492,0.0,0.2359442277531492,0.003267896166443825,0.0,
11.0,1,0,0,1275039.433108289,732.0180872641504,1.7433398,1.176425229451033,0.2392120760022933,0.0,0.2392120760022933,0.003267848249144024,0.0,
11.0,1,0,0,1275049.433109481,742.0180884562433,1.7445217,1.176428892156018,0.242479934425619,0.0,0.242479934425619,0.003267858423325751,0.0,
11.0,1,0,0,1275059.433110673,752.0180896483362,1.7456644,1.176447406047892,0.2457478442764283,0.0,0.2457478442764283,0.003267909850809309,0.0,
11.0,1,0,0,1275069.433111865,762.0180908404291,1.7469645,1.176454336517532,0.2490157733785445,0.0,0.2490157733785445,0.003267929102116161,0.0,
11.0,1,0,0,1275079.433113057,772.018092032522,1.7480676,1.176476433244177,0.2522837638604642,0.0,0.2522837638604642,0.003267990481919713,0.0,
11.0,1,0,0,1275089.433114249,782.0180932246149,1.749486,1.176458353989321,0.2555517041222256,0.0,0.2555517041222256,0.003267940261761347,0.0,
11.0,1,0,0,1275099.433115441,792.0180944167078,1.7509043,1.176459496324122,0.2588196475571395,0.0,0.2588196475571395,0.003267943434913953,0.0,
11.0,1,0,0,1275109.433116633,802.0180956088006,1.7524015,1.176452879446402,0.2620875726118354,0.0,0.2620875726118354,0.003267925054695871,0.0,
11.0,1,0,0,1275119.433117826,812.0180968008935,1.7537016,1.176439094467271,0.2653554593749179,0.0,0.2653554593749179,0.00326788676308261,0.0,
11.0,1,0,0,1275129.433119018,822.0180979929864,1.7552775,1.176435629292055,0.2686233365125127,0.0,0.2686233365125127,0.003267877137594753,0.0,
11.0,1,0,0,1275139.43312021,832.0180991850793,1.7568929,1.176422276756492,0.2718911765597264,0.0,0.2718911765597264,0.003267840047213766,0.0,
11.0,1,0,0,1275149.433121402,842.0181003771722,1.7585082,1.176431572123579,0.2751590424274074,0.0,0.2751590424274074,0.003267865867680974,0.0,
11.0,1,0,0,1275159.433122594,852.0181015692651,1.7603993,1.176451501363337,0.2784269636540943,0.0,0.2784269636540943,0.003267921226686901,0.0,
11.0,1,0,0,1275169.433123786,862.018102761358,1.7621723,1.176438426418492,0.2816948485614856,0.0,0.2816948485614856,0.003267884907391336,0.0,
11.0,1,0,0,1275179.433124978,872.0181039534509,1.764024,1.176435785098578,0.2849627261318763,0.0,0.2849627261318763,0.003267877570390701,0.0,
11.0,1,0,0,1275189.43312617,882.0181051455438,1.7659152,1.176438265819756,0.28823061059316,0.0,0.28823061059316,0.003267884461283684,0.0,
11.0,1,0,0,1275199.433127362,892.0181063376367,1.7682791,1.176429878636613,0.29149847175671,0.0,0.29149847175671,0.003267861163549953,0.0,
11.0,1,0,0,1275209.433128554,902.0181075297296,1.7702885,1.176422749254376,0.294766313116418,0.0,0.294766313116418,0.003267841359708044,0.0,
11.0,1,0,0,1275219.433129746,912.0181087218224,1.7727312,1.176438188977457,0.2980341973642508,0.0,0.2980341973642508,0.003267884247832828,0.0,
11.0,1,0,0,1275229.433130939,922.0181099139154,1.7751739,1.176461191074706,0.3013021455068058,0.0,0.3013021455068058,0.003267948142555025,0.0,
11.0,1,0,0,1275239.433132131,932.0181111060084,1.777853,1.176460719005976,0.3045700923380587,0.0,0.3045700923380587,0.00326794683125284,0.0,
11.0,1,0,0,1275249.433133323,942.0181122981012,1.7804927,1.176418455693906,0.3078379217712084,0.0,0.3078379217712084,0.003267829433149762,0.0,
11.0,1,0,0,1275259.433134515,952.018113490194,1.78329,1.176409907935869,0.3111057274605831,0.0,0.3111057274605831,0.003267805689374606,0.0,
11.0,1,0,0,1275269.433135707,962.018114682287,1.7864025,1.176408647083205,0.3143735296475887,0.0,0.3143735296475887,0.003267802187005679,0.0,
11.0,1,0,0,1275279.433136899,972.01811587438,1.789712,1.176395137549026,0.3176412943081061,0.0,0.3176412943081061,0.003267764660517375,0.0,
11.0,1,0,0,1275289.433138091,982.0181170664728,1.7930609,1.176419714949165,0.3209091272391876,0.0,0.3209091272391876,0.003267832931081454,0.0,
11.0,1,0,0,1275299.433139283,992.0181182585656,1.796922,1.176433698244846,0.3241769990127616,0.0,0.3241769990127616,0.003267871773574087,0.0,
11.0,1,0,0,1275309.433140475,1002.018119450659,1.8008618,1.17644456927245,0.3274449009836382,0.0,0.3274449009836382,0.003267901970876588,0.0,
11.0,1,0,0,1275319.433141667,1012.018120642751,1.8051169,1.176424166867236,0.3307127462811602,0.0,0.3307127462811602,0.003267845297522015,0.0,
11.0,1,0,0,1275329.433142859,1022.018121834844,1.8097659,1.176408254622429,0.3339805473779969,0.0,0.3339805473779969,0.003267801096836726,0.0,
11.0,1,0,0,1275339.433144052,1032.018123026937,1.8145726,1.176408530258116,0.3372483492404884,0.0,0.3372483492404884,0.003267801862491502,0.0,
11.0,1,0,0,1275349.433145244,1042.01812421903,1.8197732,1.17641447694129,0.3405161676215462,0.0,0.3405161676215462,0.003267818381057845,0.0,
11.0,1,0,0,1275359.433146436,1052.018125411123,1.8254465,1.176439055628889,0.3437840542767445,0.0,0.3437840542767445,0.003267886655198203,0.0,
11.0,1,0,0,1275369.433147628,1062.018126603216,1.8317503,1.176436495871962,0.3470519338215059,0.0,0.3470519338215059,0.003267879544761446,0.0,
11.0,1,0,0,1275379.43314882,1072.018127795309,1.8383299,1.176443624085948,0.3503198331668641,0.0,0.3503198331668641,0.003267899345358213,0.0,
11.0,1,0,0,1275389.433150012,1082.018128987402,1.8456581,1.176448585838248,0.3535877462948692,0.0,0.3535877462948692,0.003267913128005134,0.0,
11.0,1,0,0,1275399.433151204,1092.018130179495,1.8536559,1.176434485741319,0.3568556202559338,0.0,0.3568556202559338,0.003267873961064551,0.0,
11.0,1,0,0,1275409.433152396,1102.018131371588,1.8624419,1.176413453267401,0.3601234357934527,0.0,0.3601234357934527,0.003267815537518925,0.0,
