"","mode","ox.red","error","control.changes","Ns.changes","counter.inc.","Ns","I.Range","time.s","control.mA","Ewe.V","X.I..mA","dq.mA.h","X.Q.Qo..mA.h","Energy.W.h","Q.charge.discharge.mA.h","half.cycle"
"1385",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,13815.9266562213,1.26699995994568,0.100150100886822,1.26697754859924,0.00351708598852158,-0.235341503942013,0.000445057349244441,0.400940698628889,7
"1386",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,13825.9266566962,1.26699995994568,0.0997957661747932,1.26559948921204,0.00351706050746971,-0.231824443434543,0.000445408816375867,0.404457759136359,7
"1387",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,13835.9266571712,1.26699995994568,0.0996382832527161,1.26540267467499,0.00351706454873085,-0.228307378885812,0.000445759562621152,0.40797482368509,7
"1388",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,13845.9266576462,1.26699995994568,0.0993626862764359,1.26678073406219,0.00351699663460255,-0.22479038225121,0.000446109569435097,0.411491820319692,7
"1389",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,13855.9266581212,1.26699995994568,0.0991658344864845,1.26658391952515,0.0035170742844873,-0.221273307966722,0.000446458874350763,0.415008894604179,7
"1390",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,13865.9266585961,1.26699995994568,0.0990477204322815,1.26559948921204,0.00351705143041081,-0.217756256536312,0.000446807461494615,0.41852594603459,7
"1391",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,13875.9266590711,1.26699995994568,0.0988114923238754,1.2663871049881,0.00351703863329358,-0.214239217903018,0.000447155344584888,0.422042984667884,7
"1392",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,13885.9266595461,1.26699995994568,0.0986540094017982,1.26599323749542,0.00351698000941012,-0.210722237893608,0.000447502522046593,0.425559964677294,7
"1393",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,13895.9266600211,1.26699995994568,0.0982996746897697,1.26619005203247,0.00351701435003016,-0.207205223543578,0.000447848999324013,0.429076979027324,7
"1394",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,13905.926660496,1.26699995994568,0.0982209295034409,1.26559948921204,0.00351698186761803,-0.20368824167596,0.00044819481887116,0.432593960894942,7
"1395",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,13915.926660971,1.26699995994568,0.0980634465813637,1.26579642295837,0.00351699083460702,-0.200171250841353,0.000448539965405673,0.436110951729549,7
"1396",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,13925.926661446,1.26699995994568,0.0978665947914124,1.26599323749542,0.0035170316299465,-0.196654219211406,0.000448884505635825,0.439627983359496,7
"1397",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,13935.926661921,1.26699995994568,0.0977484807372093,1.2663871049881,0.00351697486658891,-0.193137244344817,0.000449228481230117,0.443144958226085,7
"1398",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,13945.9266623959,1.26699995994568,0.097669743001461,1.26599323749542,0.00351701719211207,-0.189620227152705,0.000449571943148973,0.446661975418197,7
"1399",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,13955.9266628709,1.26699995994568,0.097551628947258,1.26658391952515,0.00351700636035866,-0.186103220792347,0.000449914940451158,0.450178981778555,7
"1400",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,13965.9266633459,1.26699995994568,0.0973154008388519,1.26697754859924,0.00351701227009296,-0.182586208522254,0.000450257425251804,0.453695994048648,7
"1401",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,13975.9266638209,1.26699995994568,0.0972760319709778,1.26520586013794,0.00351701577385267,-0.179069192748401,0.000450599344478041,0.457213009822501,7
"1402",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,13985.9266642958,1.26699995994568,0.0970791801810265,1.26619005203247,0.00351699848698245,-0.175552194261418,0.000450940682237804,0.460730008309483,7
"1403",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,13995.9266647708,1.26699995994568,0.0968429520726204,1.26619005203247,0.00351700559986962,-0.172035188661549,0.000451281440782152,0.464247013909353,7
"1404",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14005.9266652458,1.26699995994568,0.0966461002826691,1.26717448234558,0.0035170458483696,-0.168518142813179,0.000451621721240433,0.467764059757723,7
"1405",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14015.9266657208,1.26699995994568,0.096527986228466,1.26579642295837,0.00351702276938491,-0.165001120043794,0.000451961506215816,0.471281082527107,7
"1406",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14025.9266661957,1.26699995994568,0.0964886173605919,1.26520586013794,0.00351699750158522,-0.161484122542209,0.000452300758673385,0.474798080028693,7
"1407",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14035.9266666707,1.26699995994568,0.0961736515164375,1.26599323749542,0.00351698689805137,-0.157967135644158,0.000452639482409766,0.478315066926744,7
"1408",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14045.9266671457,1.26699995994568,0.0960555374622345,1.26599323749542,0.00351698088036643,-0.154450154763791,0.000452977741318306,0.481832047807111,7
"1409",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14055.9266676207,1.26699995994568,0.0960161685943604,1.26579642295837,0.00351698503904872,-0.150933169724743,0.000453315581017813,0.485349032846159,7
"1410",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14065.9266680956,1.26699995994568,0.0957799404859543,1.2663871049881,0.00351696972290675,-0.147416200001836,0.0004536529653556,0.488866002569066,7
"1411",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14075.9266685706,1.26699995994568,0.0958193093538284,1.26579642295837,0.00351701085084014,-0.143899189150996,0.000453989861353261,0.492383013419906,7
"1412",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14085.9266690456,1.26699995994568,0.095583088696003,1.2663871049881,0.00351703140901195,-0.140382157741984,0.000454326289140481,0.495900044828918,7
"1413",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14095.9266695206,1.26699995994568,0.0955437198281288,1.26658391952515,0.00351700078825156,-0.136865156953732,0.000454662325486593,0.49941704561717,7
"1414",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14105.9266699955,1.26699995994568,0.0953862369060516,1.26599323749542,0.00351699181715647,-0.133348165136576,0.000454997947378579,0.502934037434326,7
"1415",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14115.9266704705,1.26699995994568,0.0952287539839745,1.26678073406219,0.00351704464614391,-0.129831120490432,0.000455333150236774,0.50645108208047,7
"1416",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14125.9266709455,1.26699995994568,0.0950712710618973,1.26599323749542,0.00351697398894363,-0.126314146501488,0.000455667855086018,0.509968056069414,7
"1417",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14135.9266714205,1.26699995994568,0.0948744118213654,1.2663871049881,0.00351700778676404,-0.122797138714724,0.000456002148828517,0.513485063856178,7
"1418",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14145.9266718954,1.26699995994568,0.0947956740856171,1.26599323749542,0.00351698000835048,-0.119280158706374,0.000456336039204285,0.517002043864528,7
"1419",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14155.9266723704,1.26699995994568,0.0947169288992882,1.26579642295837,0.00351695660114288,-0.115763202105231,0.00045666950077127,0.520519000465671,7
"1420",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14165.9266728454,1.26699995994568,0.0946381911635399,1.26559948921204,0.00351699499136872,-0.112246207113862,0.000457002561518622,0.52403599545704,7
"1421",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14175.9266733204,1.26699995994568,0.0944807082414627,1.26658391952515,0.00351700111720297,-0.108729205996659,0.000457335190826942,0.527552996574243,7
"1422",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14185.9266737953,1.26699995994568,0.0943625941872597,1.26619005203247,0.00351696316348182,-0.105212242833177,0.000457667431338212,0.531069959737725,7
"1423",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14195.9266742703,1.26699995994568,0.0942444801330566,1.26619005203247,0.0035170157712698,-0.101695227061907,0.00045799934679436,0.534586975508994,7
"1424",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14205.9266747453,1.26699995994568,0.0940869972109795,1.26599323749542,0.00351699039538701,-0.0981782366665204,0.000458330817316806,0.538103965904381,7
"1425",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14215.9266752203,1.26699995994568,0.0940869972109795,1.26697754859924,0.00351704693920082,-0.0946611897273196,0.00045866183292527,0.541621012843582,7
"1426",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,14225.9266756952,1.26699995994568,0.0939688831567764,1.26579642295837,0.00351707362943225,-0.0911441160978874,0.000458992455404022,0.545138086473015,7
