cycle number	ox/red	control changes	Ns changes	time/s	step time/s	Ecell/V	<I>/mA	Capacity/mA.h	Q discharge/mA.h	Q charge/mA.h	dq/mA.h	
1.100000000000000E+001	1	0	0	8.899053429235495E+004	3.210722161471844E+003	2.7003522E+000	1.421105757617021E-003	2.486986723718710E-001	0.000000000000000E+000	2.486986723718710E-001	4.737019430288153E-005
1.100000000000000E+001	1	0	0	8.911053429838992E+004	3.330722167506814E+003	2.7003915E+000	1.396428049621725E-003	2.487452199758660E-001	0.000000000000000E+000	2.487452199758660E-001	4.654760399500244E-005
1.100000000000000E+001	1	0	0	8.923053430442489E+004	3.450722173541784E+003	2.7003522E+000	1.374472243341354E-003	2.487910357196148E-001	0.000000000000000E+000	2.487910357196148E-001	4.581574374885046E-005
1.100000000000000E+001	1	0	0	8.935053431045986E+004	3.570722179576755E+003	2.7003915E+000	1.339616129600520E-003	2.488356895928472E-001	0.000000000000000E+000	2.488356895928472E-001	4.465387323239055E-005
1.100000000000000E+001	1	0	0	8.947053431649483E+004	3.690722185611725E+003	2.7003522E+000	1.295842418100587E-003	2.488788843422896E-001	0.000000000000000E+000	2.488788843422896E-001	4.319474944234470E-005
1.100000000000000E+001	1	0	0	8.959053432252980E+004	3.810722191646695E+003	2.7003522E+000	1.270662356453844E-003	2.489212397563015E-001	0.000000000000000E+000	2.489212397563015E-001	4.235541401190858E-005
1.100000000000000E+001	1	0	0	8.971053432856477E+004	3.930722197681665E+003	2.7003915E+000	1.263412704719847E-003	2.489633535152434E-001	0.000000000000000E+000	2.489633535152434E-001	4.211375894195549E-005
1.100000000000000E+001	1	0	0	8.983053433459974E+004	4.050722203716636E+003	2.7002339E+000	1.253795752854036E-003	2.490051467091070E-001	0.000000000000000E+000	2.490051467091070E-001	4.179319386364013E-005
1.100000000000000E+001	1	0	0	8.995053434063471E+004	4.170722209751606E+003	2.7003522E+000	1.224596861971221E-003	2.490459666065590E-001	0.000000000000000E+000	2.490459666065590E-001	4.081989745193116E-005
1.100000000000000E+001	1	0	0	9.007053434666968E+004	4.290722215786576E+003	2.7002733E+000	1.209490137963470E-003	2.490862829465187E-001	0.000000000000000E+000	2.490862829465187E-001	4.031633995968150E-005
1.100000000000000E+001	1	0	0	9.019053435270465E+004	4.410722221821547E+003	2.7004309E+000	1.181936208648818E-003	2.491256808221217E-001	0.000000000000000E+000	2.491256808221217E-001	3.939787560300222E-005
1.100000000000000E+001	1	0	0	9.031053435873962E+004	4.530722227856517E+003	2.7003522E+000	1.173494698325070E-003	2.491647973140331E-001	0.000000000000000E+000	2.491647973140331E-001	3.911649191139279E-005
1.100000000000000E+001	1	0	0	9.043053436477459E+004	4.650722233891487E+003	2.7003126E+000	1.151141605825803E-003	2.492031687028237E-001	0.000000000000000E+000	2.492031687028237E-001	3.837138879061159E-005
1.100000000000000E+001	1	0	0	9.055053437080956E+004	4.770722239926457E+003	2.7002339E+000	1.133769365753829E-003	2.492409610169161E-001	0.000000000000000E+000	2.492409610169161E-001	3.779231409242331E-005
1.100000000000000E+001	1	0	0	9.067053437684453E+004	4.890722245961428E+003	2.7002339E+000	1.107949048745088E-003	2.492778926537316E-001	0.000000000000000E+000	2.492778926537316E-001	3.693163681551394E-005
1.100000000000000E+001	1	0	0	9.079053438287950E+004	5.010722251996398E+003	2.7003126E+000	1.110355748887773E-003	2.493149045138893E-001	0.000000000000000E+000	2.493149045138893E-001	3.701186015763799E-005
1.100000000000000E+001	1	0	0	9.091051638891362E+004	5.130704258030513E+003	2.7003522E+000	1.105339971039697E-003	2.493517436547434E-001	0.000000000000000E+000	2.493517436547434E-001	3.683914085417604E-005
1.100000000000000E+001	0	1	1	9.091053438891447E+004	0.000000000000000E+000	2.6847093E+000	-6.374269115863830E-002	3.187134709312684E-007	3.187134709312684E-007	0.000000000000000E+000	-3.187134709312684E-007
1.100000000000000E+001	0	1	0	9.091054638891504E+004	1.200000056996942E-002	2.6736765E+000	-5.754492208225868E-001	2.236877631447795E-006	2.236877631447795E-006	0.000000000000000E+000	-1.918164160516527E-006
1.100000000000000E+001	0	1	0	9.091055838891561E+004	2.400000113993883E-002	2.6633925E+000	-5.754492108884798E-001	4.155041758850631E-006	4.155041758850631E-006	0.000000000000000E+000	-1.918164127402835E-006
1.100000000000000E+001	0	1	0	9.091057038891618E+004	3.600000170990825E-002	2.6533449E+000	-5.749566977320938E-001	6.071564175654203E-006	6.071564175654203E-006	0.000000000000000E+000	-1.916522416803572E-006
1.100000000000000E+001	0	1	0	9.091058438891708E+004	5.000000260770321E-002	2.6420758E+000	-5.753225655819852E-001	8.308929851951285E-006	8.308929851951285E-006	0.000000000000000E+000	-2.237365676297082E-006
1.100000000000000E+001	0	1	0	9.091059838891774E+004	6.400000327266753E-002	2.6311219E+000	-5.753788504469807E-001	1.054651437663577E-005	1.054651437663577E-005	0.000000000000000E+000	-2.237584524684482E-006
1.100000000000000E+001	0	1	0	9.091061238891841E+004	7.800000393763185E-002	2.6203649E+000	-5.753507170559831E-001	1.278398949368340E-005	1.278398949368340E-005	0.000000000000000E+000	-2.237475117047628E-006
1.100000000000000E+001	0	1	0	9.091062638891907E+004	9.200000460259616E-002	2.6099234E+000	-5.755195770066113E-001	1.502212128834799E-005	1.502212128834799E-005	0.000000000000000E+000	-2.238131794664595E-006
1.100000000000000E+001	0	1	0	9.091064038891974E+004	1.060000052675605E-001	2.5995209E+000	-5.751255647785127E-001	1.725872081316387E-005	1.725872081316387E-005	0.000000000000000E+000	-2.236599524815877E-006
1.100000000000000E+001	0	1	0	9.091065638892073E+004	1.220000062603503E-001	2.5881732E+000	-5.752275750743809E-001	1.981528797212781E-005	1.981528797212781E-005	0.000000000000000E+000	-2.556567158963945E-006
1.100000000000000E+001	0	1	0	9.091067238892149E+004	1.380000070203096E-001	2.5769041E+000	-5.753260875664368E-001	2.237229292720763E-005	2.237229292720763E-005	0.000000000000000E+000	-2.557004955079820E-006
1.100000000000000E+001	0	1	0	9.091068838892225E+004	1.540000077802688E-001	2.5661077E+000	-5.755477199769264E-001	2.493028291526975E-005	2.493028291526975E-005	0.000000000000000E+000	-2.557989988062117E-006
1.100000000000000E+001	0	1	0	9.091070438892301E+004	1.700000085402280E-001	2.5555084E+000	-5.753753359018433E-001	2.748750675185066E-005	2.748750675185066E-005	0.000000000000000E+000	-2.557223836580912E-006
1.100000000000000E+001	0	1	0	9.091072038892377E+004	1.860000093001872E-001	2.5449486E+000	-5.752522150633270E-001	3.004418338467885E-005	3.004418338467885E-005	0.000000000000000E+000	-2.556676632828183E-006
1.100000000000000E+001	0	1	0	9.091073638892453E+004	2.020000100601465E-001	2.5348616E+000	-5.753260950170170E-001	3.260118837287236E-005	3.260118837287236E-005	0.000000000000000E+000	-2.557004988193512E-006
1.100000000000000E+001	0	1	0	9.091075438892562E+004	2.200000111479312E-001	2.5237894E+000	-5.755258252112524E-001	3.547881767283090E-005	3.547881767283090E-005	0.000000000000000E+000	-2.877629299958547E-006
1.100000000000000E+001	0	1	0	9.091077238892647E+004	2.380000120028853E-001	2.5131114E+000	-5.753069246740516E-001	3.835535243282923E-005	3.835535243282923E-005	0.000000000000000E+000	-2.876534759998321E-006
1.100000000000000E+001	0	1	0	9.091079038892733E+004	2.560000128578395E-001	2.5026696E+000	-5.754601549630145E-001	4.123265334430875E-005	4.123265334430875E-005	0.000000000000000E+000	-2.877300911479526E-006
1.100000000000000E+001	0	1	0	9.091080838892818E+004	2.740000137127936E-001	2.4925826E+000	-5.753288260685971E-001	4.410929761128500E-005	4.410929761128500E-005	0.000000000000000E+000	-2.876644266976250E-006
1.100000000000000E+001	0	1	0	9.091082838892937E+004	2.940000148955733E-001	2.4816287E+000	-5.754492121366551E-001	4.730623786777465E-005	4.730623786777465E-005	0.000000000000000E+000	-3.196940256489648E-006
1.100000000000000E+001	0	1	0	9.091084838893032E+004	3.140000158455223E-001	2.4710689E+000	-5.755674208012052E-001	5.050383480188126E-005	5.050383480188126E-005	0.000000000000000E+000	-3.197596934106615E-006
1.100000000000000E+001	0	1	0	9.091086838893127E+004	3.340000167954713E-001	2.4609423E+000	-5.754886175040905E-001	5.370099393987200E-005	5.370099393987200E-005	0.000000000000000E+000	-3.197159137990740E-006
1.100000000000000E+001	0	1	0	9.091089038893231E+004	3.560000178404152E-001	2.4502249E+000	-5.755835552359191E-001	5.721844916671721E-005	5.721844916671721E-005	0.000000000000000E+000	-3.517455226845212E-006
1.100000000000000E+001	0	1	0	9.091091238893359E+004	3.780000191181898E-001	2.4399014E+000	-5.753507171596153E-001	6.073448153135057E-005	6.073448153135057E-005	0.000000000000000E+000	-3.516032364633348E-006
1.100000000000000E+001	0	1	0	9.091093638893473E+004	4.020000202581286E-001	2.4291444E+000	-5.755313013815976E-001	6.457135705613634E-005	6.457135705613634E-005	0.000000000000000E+000	-3.836875524785783E-006
1.100000000000000E+001	0	1	0	9.091096038893587E+004	4.260000213980675E-001	2.4188998E+000	-5.755969658288062E-001	6.840867034392430E-005	6.840867034392430E-005	0.000000000000000E+000	-3.837313287787967E-006
1.100000000000000E+001	0	1	0	9.091098638893710E+004	4.520000226330012E-001	2.4082611E+000	-5.755780340954493E-001	7.256562300983608E-005	7.256562300983608E-005	0.000000000000000E+000	-4.156952665911781E-006
1.100000000000000E+001	0	1	0	9.091101238893857E+004	4.780000241007656E-001	2.3980165E+000	-5.756234889426405E-001	7.672290399799951E-005	7.672290399799951E-005	0.000000000000000E+000	-4.157280988163418E-006
1.100000000000000E+001	0	1	0	9.091104038893990E+004	5.060000254306942E-001	2.3877325E+000	-5.756462326132686E-001	8.120015268653838E-005	8.120015268653838E-005	0.000000000000000E+000	-4.477248688538869E-006
1.100000000000000E+001	0	1	0	9.091107038894133E+004	5.360000268556178E-001	2.3772907E+000	-5.756921892113658E-001	8.599758782449902E-005	8.599758782449902E-005	0.000000000000000E+000	-4.797435137960646E-006
1.100000000000000E+001	0	1	0	9.091110238894308E+004	5.680000286083668E-001	2.3666914E+000	-5.757693444728529E-001	9.111553783347415E-005	9.111553783347415E-005	0.000000000000000E+000	-5.117950008975135E-006
1.100000000000000E+001	0	1	0	9.091113438894460E+004	6.000000301282853E-001	2.3566833E+000	-5.757570440288546E-001	9.623337846792612E-005	9.623337846792612E-005	0.000000000000000E+000	-5.117840634451972E-006
1.100000000000000E+001	0	1	0	9.091117038894654E+004	6.360000320710242E-001	2.3461628E+000	-5.757009506817445E-001	1.019903882854204E-004	1.019903882854204E-004	0.000000000000000E+000	-5.757009817494287E-006
1.100000000000000E+001	0	1	0	9.091120638894825E+004	6.720000337809324E-001	2.3361545E+000	-5.755915037256458E-001	1.077463035960682E-004	1.077463035960682E-004	0.000000000000000E+000	-5.755915310647752E-006
1.100000000000000E+001	0	1	0	9.091124638895039E+004	7.120000359136611E-001	2.3259099E+000	-5.758826306375855E-001	1.141449998332084E-004	1.141449998332084E-004	0.000000000000000E+000	-6.398696237140231E-006
1.100000000000000E+001	0	1	0	9.091128838895238E+004	7.540000379085541E-001	2.3157439E+000	-5.757916352989754E-001	1.208625692307639E-004	1.208625692307639E-004	0.000000000000000E+000	-6.717569397555457E-006
1.100000000000000E+001	0	1	0	9.091133438895480E+004	8.000000403262675E-001	2.3053024E+000	-5.758817748411784E-001	1.282210589627114E-004	1.282210589627114E-004	0.000000000000000E+000	-7.358489731947581E-006
1.100000000000000E+001	0	1	0	9.091138238895708E+004	8.480000426061451E-001	2.2952547E+000	-5.756872693448786E-001	1.358968895852255E-004	1.358968895852255E-004	0.000000000000000E+000	-7.675830622514089E-006
1.100000000000000E+001	0	1	0	9.091143438895978E+004	9.000000453088433E-001	2.2852070E+000	-5.756916861075394E-001	1.442124365945346E-004	1.442124365945346E-004	0.000000000000000E+000	-8.315547009309133E-006
1.100000000000000E+001	0	1	0	9.091149038896267E+004	9.560000482015312E-001	2.2749228E+000	-5.757869418777951E-001	1.531691228197370E-004	1.531691228197370E-004	0.000000000000000E+000	-8.956686225202349E-006
1.100000000000000E+001	0	1	0	9.091155038896552E+004	1.016000051051378E+000	2.2648752E+000	-5.758892083816700E-001	1.627672767486527E-004	1.627672767486527E-004	0.000000000000000E+000	-9.598153928915660E-006
1.100000000000000E+001	0	1	0	9.091161638896889E+004	1.082000054419041E+000	2.2547882E+000	-5.757745752449618E-001	1.733231445000921E-004	1.733231445000921E-004	0.000000000000000E+000	-1.055586775143941E-005
1.100000000000000E+001	0	1	0	9.091168638897245E+004	1.152000057976693E+000	2.2447801E+000	-5.758572966954688E-001	1.845203702826984E-004	1.845203702826984E-004	0.000000000000000E+000	-1.119722578260634E-005
1.100000000000000E+001	0	1	0	9.091176438897639E+004	1.230000061914325E+000	2.2346535E+000	-5.758306032260189E-001	1.969967006490980E-004	1.969967006490980E-004	0.000000000000000E+000	-1.247633036639955E-005
1.100000000000000E+001	0	1	0	9.091184838898061E+004	1.314000066136941E+000	2.2245665E+000	-5.758197798663430E-001	2.104324961880532E-004	2.104324961880532E-004	0.000000000000000E+000	-1.343579553895526E-005
1.100000000000000E+001	0	1	0	9.091194038898521E+004	1.406000070739537E+000	2.2144401E+000	-5.759374483297895E-001	2.251508983817055E-004	2.251508983817055E-004	0.000000000000000E+000	-1.471840219365226E-005
1.100000000000000E+001	0	1	0	9.091204038899019E+004	1.506000075722113E+000	2.2041953E+000	-5.757959484261617E-001	2.411452310793619E-004	2.411452310793619E-004	0.000000000000000E+000	-1.599433269765642E-005
1.100000000000000E+001	0	1	0	9.091215238899598E+004	1.618000081507489E+000	2.1940689E+000	-5.759206233810658E-001	2.590627625100832E-004	2.590627625100832E-004	0.000000000000000E+000	-1.791753143072128E-005
1.100000000000000E+001	0	1	0	9.091227238900191E+004	1.738000087440014E+000	2.1839426E+000	-5.759483012930282E-001	2.782610401689696E-004	2.782610401689696E-004	0.000000000000000E+000	-1.919827765888638E-005
1.100000000000000E+001	0	1	0	9.091240238900855E+004	1.868000094080344E+000	2.1739342E+000	-5.759720425574205E-001	2.990600316570554E-004	2.990600316570554E-004	0.000000000000000E+000	-2.079899148808585E-005
1.100000000000000E+001	0	1	0	9.091254438901553E+004	2.010000101057813E+000	2.1637683E+000	-5.759001133239157E-001	3.217760927988112E-004	3.217760927988112E-004	0.000000000000000E+000	-2.271606114175585E-005
1.100000000000000E+001	0	1	0	9.091269838902331E+004	2.164000108838081E+000	2.1536813E+000	-5.758880085870114E-001	3.464113032996344E-004	3.464113032996344E-004	0.000000000000000E+000	-2.463521050082313E-005
1.100000000000000E+001	0	1	0	9.091286438903166E+004	2.330000117188320E+000	2.1436732E+000	-5.758990061283645E-001	3.729666476958017E-004	3.729666476958017E-004	0.000000000000000E+000	-2.655534439616733E-005
1.100000000000000E+001	0	1	0	9.091304038904049E+004	2.506000126013532E+000	2.1336255E+000	-5.758342765747612E-001	4.011185470733067E-004	4.011185470733067E-004	0.000000000000000E+000	-2.815189937750498E-005
1.100000000000000E+001	0	1	0	9.091323638905026E+004	2.702000135788694E+000	2.1235383E+000	-5.758995181299226E-001	4.324730779574666E-004	4.324730779574666E-004	0.000000000000000E+000	-3.135453088415993E-005
1.100000000000000E+001	0	1	0	9.091344238906074E+004	2.908000146271661E+000	2.1134908E+000	-5.759761619047611E-001	4.654317155658888E-004	4.654317155658888E-004	0.000000000000000E+000	-3.295863760842217E-005
1.100000000000000E+001	0	1	0	9.091366438907199E+004	3.130000157514587E+000	2.1034825E+000	-5.759310844151284E-001	5.009474675701413E-004	5.009474675701413E-004	0.000000000000000E+000	-3.551575200425254E-005
1.100000000000000E+001	0	1	0	9.091390238908399E+004	3.368000169517472E+000	2.0934741E+000	-5.759450457724871E-001	5.390238364053786E-004	5.390238364053786E-004	0.000000000000000E+000	-3.807636883523729E-005
1.100000000000000E+001	0	1	0	9.091415438909666E+004	3.620000182185322E+000	2.0834661E+000	-5.759448611532220E-001	5.793399787127660E-004	5.793399787127660E-004	0.000000000000000E+000	-4.031614230738746E-005
1.100000000000000E+001	0	1	0	9.091442438911018E+004	3.890000195708126E+000	2.0733395E+000	-5.758891987237970E-001	6.225316707802832E-004	6.225316707802832E-004	0.000000000000000E+000	-4.319169206751717E-005
1.100000000000000E+001	0	1	0	9.091470838912437E+004	4.174000209895894E+000	2.0633314E+000	-5.758723664712697E-001	6.679616041825565E-004	6.679616041825565E-004	0.000000000000000E+000	-4.542993340227339E-005
1.100000000000000E+001	0	1	0	9.091501038913964E+004	4.476000225171447E+000	2.0532444E+000	-5.759430390313363E-001	7.162768282340321E-004	7.162768282340321E-004	0.000000000000000E+000	-4.831522405147553E-005
1.100000000000000E+001	0	1	0	9.091532838915568E+004	4.794000241206959E+000	2.0432360E+000	-5.759727079623417E-001	7.671544200029326E-004	7.671544200029326E-004	0.000000000000000E+000	-5.087759176890055E-005
1.100000000000000E+001	0	1	0	9.091566438917257E+004	5.130000258097425E+000	2.0331883E+000	-5.759288329446897E-001	8.209077804465777E-004	8.209077804465777E-004	0.000000000000000E+000	-5.375336044364506E-005
1.100000000000000E+001	0	1	0	9.091600838918984E+004	5.474000275367871E+000	2.0231800E+000	-5.759715141793070E-001	8.759450612312906E-004	8.759450612312906E-004	0.000000000000000E+000	-5.503728078471290E-005
1.100000000000000E+001	0	1	0	9.091637438920815E+004	5.840000293683261E+000	2.0131326E+000	-5.759255855182589E-001	9.344974986890641E-004	9.344974986890641E-004	0.000000000000000E+000	-5.855243745777342E-005
1.100000000000000E+001	0	1	0	9.091675238922727E+004	6.218000312801450E+000	2.0031242E+000	-5.759115053983569E-001	9.949682098143319E-004	9.949682098143319E-004	0.000000000000000E+000	-6.047071112526788E-005
1.100000000000000E+001	0	1	0	9.091714838924701E+004	6.614000332541764E+000	1.9930767E+000	-5.759397421906628E-001	1.058321584613424E-003	1.058321584613424E-003	0.000000000000000E+000	-6.335337479909261E-005
1.100000000000000E+001	0	1	0	9.091755438926746E+004	7.020000352989882E+000	1.9830683E+000	-5.759310587902450E-001	1.123273812848298E-003	1.123273812848298E-003	0.000000000000000E+000	-6.495222823487388E-005
1.100000000000000E+001	0	1	0	9.091798838928947E+004	7.454000375000760E+000	1.9730208E+000	-5.759290247084647E-001	1.192705259903903E-003	1.192705259903903E-003	0.000000000000000E+000	-6.943144705560473E-005
1.100000000000000E+001	0	1	0	9.091842638931144E+004	7.892000396968797E+000	1.9629731E+000	-5.759732181239170E-001	1.262782004957035E-003	1.262782004957035E-003	0.000000000000000E+000	-7.007674505313237E-005
1.100000000000000E+001	0	1	0	9.091888038933417E+004	8.346000419696793E+000	1.9529649E+000	-5.759382644922645E-001	1.335414223059650E-003	1.335414223059650E-003	0.000000000000000E+000	-7.263221810261409E-005
1.100000000000000E+001	0	1	0	9.091934638935770E+004	8.812000443227589E+000	1.9429172E+000	-5.759307415487098E-001	1.409965261702374E-003	1.409965261702374E-003	0.000000000000000E+000	-7.455103864272435E-005
1.100000000000000E+001	0	1	0	9.091983238938218E+004	9.298000467708334E+000	1.9328696E+000	-5.759238985165226E-001	1.487714991918506E-003	1.487714991918506E-003	0.000000000000000E+000	-7.774973021613228E-005
1.100000000000000E+001	0	1	0	9.092033038940723E+004	9.796000492759049E+000	1.9227431E+000	-5.759314482885683E-001	1.567385512939396E-003	1.567385512939396E-003	0.000000000000000E+000	-7.967052102088928E-005
1.100000000000000E+001	0	1	0	9.092084838943323E+004	1.031400051875971E+001	1.9127349E+000	-5.759782469810538E-001	1.650262387081618E-003	1.650262387081618E-003	0.000000000000000E+000	-8.287687414222293E-005
1.100000000000000E+001	0	1	0	9.092137438945961E+004	1.084000054514036E+001	1.9027267E+000	-5.759387368817196E-001	1.734413440079791E-003	1.734413440079791E-003	0.000000000000000E+000	-8.415105299817191E-005
1.100000000000000E+001	0	1	0	9.092192038948718E+004	1.138600057270378E+001	1.8926790E+000	-5.759171978539044E-001	1.821760886163813E-003	1.821760886163813E-003	0.000000000000000E+000	-8.734744608402252E-005
1.100000000000000E+001	0	1	0	9.092248038951517E+004	1.194600060069934E+001	1.8826708E+000	-5.758981108141644E-001	1.911345041213402E-003	1.911345041213402E-003	0.000000000000000E+000	-8.958415504958895E-005
1.100000000000000E+001	0	1	0	9.092306438954454E+004	1.253000063006766E+001	1.8726624E+000	-5.759302649420786E-001	2.004773733335703E-003	2.004773733335703E-003	0.000000000000000E+000	-9.342869212230047E-005
1.100000000000000E+001	0	1	0	9.092366638957500E+004	1.313200066052377E+001	1.8626149E+000	-5.758965730008541E-001	2.101076442915170E-003	2.101076442915170E-003	0.000000000000000E+000	-9.630270957946778E-005
1.100000000000000E+001	0	1	0	9.092428238960588E+004	1.374800069141202E+001	1.8526065E+000	-5.758995165644986E-001	2.199619254024130E-003	2.199619254024130E-003	0.000000000000000E+000	-9.854281110896005E-005
1.100000000000000E+001	0	1	0	9.092492638963833E+004	1.439200072386302E+001	1.8425590E+000	-5.759435687038028E-001	2.302649164283907E-003	2.302649164283907E-003	0.000000000000000E+000	-1.030299102597766E-004
1.100000000000000E+001	0	1	0	9.092559238967183E+004	1.505800075735897E+001	1.8324718E+000	-5.759624389849544E-001	2.409202220855125E-003	2.409202220855125E-003	0.000000000000000E+000	-1.065530565712187E-004
1.100000000000000E+001	0	1	0	9.092628438970656E+004	1.575000079208985E+001	1.8224636E+000	-5.759292078167415E-001	2.519908618580602E-003	2.519908618580602E-003	0.000000000000000E+000	-1.107063977254762E-004
1.100000000000000E+001	0	1	0	9.092700038974267E+004	1.646600082819350E+001	1.8123372E+000	-5.759406337143621E-001	2.634456817062003E-003	2.634456817062003E-003	0.000000000000000E+000	-1.145481984814008E-004
1.100000000000000E+001	0	1	0	9.092774238978000E+004	1.720800086553209E+001	1.8023289E+000	-5.759348306383425E-001	2.753163390905959E-003	2.753163390905959E-003	0.000000000000000E+000	-1.187065738439560E-004
1.100000000000000E+001	0	1	0	9.092850638981839E+004	1.797200090391561E+001	1.7922813E+000	-5.759561738342376E-001	2.875394096160566E-003	2.875394096160566E-003	0.000000000000000E+000	-1.222307052546077E-004
1.100000000000000E+001	0	1	0	9.092931638985896E+004	1.878200094448403E+001	1.7821943E+000	-5.759329787011217E-001	3.004979022858509E-003	3.004979022858509E-003	0.000000000000000E+000	-1.295849266979429E-004
1.100000000000000E+001	0	1	0	9.093015238990122E+004	1.961800098675303E+001	1.7721860E+000	-5.759337204761056E-001	3.138723638042446E-003	3.138723638042446E-003	0.000000000000000E+000	-1.337446151839362E-004
1.100000000000000E+001	0	1	0	9.093102238994488E+004	2.048800103040412E+001	1.7620596E+000	-5.759453576330492E-001	3.277910439787278E-003	3.277910439787278E-003	0.000000000000000E+000	-1.391868017448319E-004
1.100000000000000E+001	0	1	0	9.093193638999085E+004	2.140200107637793E+001	1.7520514E+000	-5.759938975998236E-001	3.424148897811409E-003	3.424148897811409E-003	0.000000000000000E+000	-1.462384580241309E-004
1.100000000000000E+001	0	1	0	9.093288639003853E+004	2.235200112406164E+001	1.7420037E+000	-5.759467100621921E-001	3.576134842817620E-003	3.576134842817620E-003	0.000000000000000E+000	-1.519859450062116E-004
1.100000000000000E+001	0	1	0	9.093390439008991E+004	2.337000117544085E+001	1.7319955E+000	-5.759510223154831E-001	3.739001001236805E-003	3.739001001236805E-003	0.000000000000000E+000	-1.628661584191852E-004
1.100000000000000E+001	0	1	0	9.093497239014343E+004	2.443800122896209E+001	1.7219478E+000	-5.760077720713650E-001	3.909883315514825E-003	3.909883315514825E-003	0.000000000000000E+000	-1.708823142780198E-004
1.100000000000000E+001	0	1	0	9.093611439020094E+004	2.558000128646381E+001	1.7119001E+000	-5.759651961737661E-001	4.092592284167445E-003	4.092592284167445E-003	0.000000000000000E+000	-1.827089686526193E-004
1.100000000000000E+001	0	1	0	9.093733639026247E+004	2.680200134799816E+001	1.7018919E+000	-5.759810711363695E-001	4.288105868715017E-003	4.288105868715017E-003	0.000000000000000E+000	-1.955135845475727E-004
1.100000000000000E+001	0	1	0	9.093864239032799E+004	2.810800141352229E+001	1.6918837E+000	-5.760038834067129E-001	4.497067288012606E-003	4.497067288012606E-003	0.000000000000000E+000	-2.089614192975892E-004
1.100000000000000E+001	0	1	0	9.094007239039987E+004	2.953800148540176E+001	1.6818753E+000	-5.759599191920880E-001	4.725851378524935E-003	4.725851378524935E-003	0.000000000000000E+000	-2.287840905123287E-004
1.100000000000000E+001	0	1	0	9.094162639047811E+004	3.109200156363659E+001	1.6718671E+000	-5.759625239266848E-001	4.974475213870044E-003	4.974475213870044E-003	0.000000000000000E+000	-2.486238353451093E-004
1.100000000000000E+001	0	1	0	9.094333039056393E+004	3.279600164946169E+001	1.6618195E+000	-5.759683250212476E-001	5.247100234778029E-003	5.247100234778029E-003	0.000000000000000E+000	-2.726250209079848E-004
1.100000000000000E+001	0	1	0	9.094523039065930E+004	3.469600174482912E+001	1.6517719E+000	-5.759784392442985E-001	5.551088870748515E-003	5.551088870748515E-003	0.000000000000000E+000	-3.039886359704866E-004
1.100000000000000E+001	0	1	0	9.094736639076681E+004	3.683200185233727E+001	1.6417242E+000	-5.759633163148479E-001	5.892827122295534E-003	5.892827122295534E-003	0.000000000000000E+000	-3.417382515470187E-004
1.100000000000000E+001	0	1	0	9.094976039088727E+004	3.922600197279826E+001	1.6317160E+000	-5.759865007686158E-001	6.275858164579969E-003	6.275858164579969E-003	0.000000000000000E+000	-3.830310422844357E-004
1.100000000000000E+001	0	1	0	9.095249639102491E+004	4.196200211043470E+001	1.6216683E+000	-5.759739928075195E-001	6.713598421134520E-003	6.713598421134520E-003	0.000000000000000E+000	-4.377402565545506E-004
1.100000000000000E+001	0	1	0	9.095561039118143E+004	4.507600226695649E+001	1.6116601E+000	-5.759952556695793E-001	7.211834342331988E-003	7.211834342331988E-003	0.000000000000000E+000	-4.982359211974674E-004
1.100000000000000E+001	0	1	0	9.095921439136262E+004	4.868000244814903E+001	1.6016518E+000	-5.759809830059057E-001	7.788455333197748E-003	7.788455333197748E-003	0.000000000000000E+000	-5.766209908657603E-004
1.100000000000000E+001	0	1	0	9.096339039157261E+004	5.285600265813991E+001	1.5916436E+000	-5.759676805462569E-001	8.456577876228062E-003	8.456577876228062E-003	0.000000000000000E+000	-6.681225430303150E-004
1.100000000000000E+001	0	1	0	9.096832039182051E+004	5.778600290603936E+001	1.5816354E+000	-5.759712256778287E-001	9.245338511054352E-003	9.245338511054352E-003	0.000000000000000E+000	-7.887606348262893E-004
1.100000000000000E+001	0	1	0	9.097430239212140E+004	6.376800320693292E+001	1.5716271E+000	-5.759607036197075E-001	1.020239326170879E-002	1.020239326170879E-002	0.000000000000000E+000	-9.570547506544325E-004
1.100000000000000E+001	0	1	0	9.098170239249361E+004	7.116800357913598E+001	1.5616188E+000	-5.759790054791770E-001	1.138635016585519E-002	1.138635016585519E-002	0.000000000000000E+000	-1.183956904146406E-003
1.100000000000000E+001	0	1	0	9.099182639300288E+004	8.129200408840552E+001	1.5515712E+000	-5.759607265403903E-001	1.300607980163690E-002	1.300607980163690E-002	0.000000000000000E+000	-1.619729635781712E-003
1.100000000000000E+001	0	1	0	9.101296039406559E+004	1.024260051511228E+002	1.5415629E+000	-5.759756283701593E-001	1.638737689665752E-002	1.638737689665752E-002	0.000000000000000E+000	-3.381297095020612E-003
1.100000000000000E+001	0	1	0	9.113296040010056E+004	2.224260111860931E+002	1.5380561E+000	-5.759357187929295E-001	3.558523515524265E-002	3.558523515524265E-002	0.000000000000000E+000	-1.919785825858513E-002
1.100000000000000E+001	0	1	0	9.125296040613553E+004	3.424260172210634E+002	1.5368741E+000	-5.759431230116679E-001	5.478334022113148E-002	5.478334022113148E-002	0.000000000000000E+000	-1.919810506588883E-002
