cycle number	ox/red	control changes	Ns changes	time/s	step time/s	Ecell/V	<I>/mA	Capacity/mA.h	Q discharge/mA.h	Q charge/mA.h	dq/mA.h	Efficiency/%	
1.100000000000000E+001	1	0	0	1.274759433074910E+006	4.520180538855493E+002	1.7223009E+000	1.176404118751989E+000	1.477112801395523E-001	0.000000000000000E+000	1.477112801395523E-001	3.267789608306355E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274769433076102E+006	4.620180550776422E+002	1.7228919E+000	1.176396831250569E+000	1.509790495047967E-001	0.000000000000000E+000	1.509790495047967E-001	3.267769365244442E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274779433077294E+006	4.720180562697351E+002	1.7234828E+000	1.176428498836935E+000	1.542469068355693E-001	0.000000000000000E+000	1.542469068355693E-001	3.267857330772612E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274789433078486E+006	4.820180574618280E+002	1.7239163E+000	1.176422592851807E+000	1.575147477608257E-001	0.000000000000000E+000	1.575147477608257E-001	3.267840925256411E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274799433079679E+006	4.920180586539209E+002	1.7243103E+000	1.176429366322831E+000	1.607826075012817E-001	0.000000000000000E+000	1.607826075012817E-001	3.267859740455945E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274809433080871E+006	5.020180598460138E+002	1.7247043E+000	1.176431846495647E+000	1.640504741311074E-001	0.000000000000000E+000	1.640504741311074E-001	3.267866629825698E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274819433082063E+006	5.120180610381067E+002	1.7253740E+000	1.176441536826904E+000	1.673183676785232E-001	0.000000000000000E+000	1.673183676785232E-001	3.267893547415733E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274829433083255E+006	5.220180622301996E+002	1.7260438E+000	1.176436022277352E+000	1.705862459077439E-001	0.000000000000000E+000	1.705862459077439E-001	3.267878229220708E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274839433084447E+006	5.320180634222925E+002	1.7266347E+000	1.176472651854437E+000	1.738542258858019E-001	0.000000000000000E+000	1.738542258858019E-001	3.267979978058073E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274849433085639E+006	5.420180646143854E+002	1.7272258E+000	1.176476197638965E+000	1.771222157132626E-001	0.000000000000000E+000	1.771222157132626E-001	3.267989827460713E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274859433086831E+006	5.520180658064783E+002	1.7279350E+000	1.176478048339123E+000	1.803902106815578E-001	0.000000000000000E+000	1.803902106815578E-001	3.267994968295098E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274869433088023E+006	5.620180669985712E+002	1.7285653E+000	1.176466546408350E+000	1.836581737000413E-001	0.000000000000000E+000	1.836581737000413E-001	3.267963018483586E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274879433089215E+006	5.720180681906641E+002	1.7293139E+000	1.176457093494285E+000	1.869261104604272E-001	0.000000000000000E+000	1.869261104604272E-001	3.267936760385831E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274889433090407E+006	5.820180693827569E+002	1.7300230E+000	1.176437320013366E+000	1.901939922944706E-001	0.000000000000000E+000	1.901939922944706E-001	3.267881834043397E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274899433091599E+006	5.920180705748498E+002	1.7305746E+000	1.176439528794345E+000	1.934618802640174E-001	0.000000000000000E+000	1.934618802640174E-001	3.267887969546848E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274909433092792E+006	6.020180717669427E+002	1.7313232E+000	1.176434877701416E+000	1.967297553138601E-001	0.000000000000000E+000	1.967297553138601E-001	3.267875049842728E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274919433093984E+006	6.120180729590356E+002	1.7322688E+000	1.176417863652961E+000	1.999975831024515E-001	0.000000000000000E+000	1.999975831024515E-001	3.267827788591385E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274929433095176E+006	6.220180741511285E+002	1.7330568E+000	1.176429208012914E+000	2.032654424031576E-001	0.000000000000000E+000	2.032654424031576E-001	3.267859300706122E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274939433096368E+006	6.320180753432214E+002	1.7338448E+000	1.176433896442187E+000	2.065333147272800E-001	0.000000000000000E+000	2.065333147272800E-001	3.267872324122323E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274949433097560E+006	6.420180765353143E+002	1.7347509E+000	1.176433500285923E+000	2.098011859509681E-001	0.000000000000000E+000	2.098011859509681E-001	3.267871223688126E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274959433098752E+006	6.520180777274072E+002	1.7356176E+000	1.176432870312587E+000	2.130690554247301E-001	0.000000000000000E+000	2.130690554247301E-001	3.267869473761982E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274969433099944E+006	6.620180789195001E+002	1.7364844E+000	1.176450084441890E+000	2.163369727155236E-001	0.000000000000000E+000	2.163369727155236E-001	3.267917290793525E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274979433101136E+006	6.720180801115930E+002	1.7373512E+000	1.176435589094688E+000	2.196048497414590E-001	0.000000000000000E+000	2.196048497414590E-001	3.267877025935385E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274989433102328E+006	6.820180813036859E+002	1.7382967E+000	1.176428223630402E+000	2.228727063077689E-001	0.000000000000000E+000	2.228727063077689E-001	3.267856566309929E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.274999433103520E+006	6.920180824957788E+002	1.7392818E+000	1.176427475925985E+000	2.261405607971219E-001	0.000000000000000E+000	2.261405607971219E-001	3.267854489352968E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275009433104713E+006	7.020180836878717E+002	1.7402273E+000	1.176445041555757E+000	2.294084640798967E-001	0.000000000000000E+000	2.294084640798967E-001	3.267903282774819E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275019433105905E+006	7.120180848799646E+002	1.7414486E+000	1.176432162209491E+000	2.326763315867054E-001	0.000000000000000E+000	2.326763315867054E-001	3.267867506808705E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275029433107097E+006	7.220180860720575E+002	1.7423942E+000	1.176442479676905E+000	2.359442277531492E-001	0.000000000000000E+000	2.359442277531492E-001	3.267896166443825E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275039433108289E+006	7.320180872641504E+002	1.7433398E+000	1.176425229451033E+000	2.392120760022933E-001	0.000000000000000E+000	2.392120760022933E-001	3.267848249144024E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275049433109481E+006	7.420180884562433E+002	1.7445217E+000	1.176428892156018E+000	2.424799344256190E-001	0.000000000000000E+000	2.424799344256190E-001	3.267858423325751E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275059433110673E+006	7.520180896483362E+002	1.7456644E+000	1.176447406047892E+000	2.457478442764283E-001	0.000000000000000E+000	2.457478442764283E-001	3.267909850809309E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275069433111865E+006	7.620180908404291E+002	1.7469645E+000	1.176454336517532E+000	2.490157733785445E-001	0.000000000000000E+000	2.490157733785445E-001	3.267929102116161E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275079433113057E+006	7.720180920325220E+002	1.7480676E+000	1.176476433244177E+000	2.522837638604642E-001	0.000000000000000E+000	2.522837638604642E-001	3.267990481919713E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275089433114249E+006	7.820180932246149E+002	1.7494860E+000	1.176458353989321E+000	2.555517041222256E-001	0.000000000000000E+000	2.555517041222256E-001	3.267940261761347E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275099433115441E+006	7.920180944167078E+002	1.7509043E+000	1.176459496324122E+000	2.588196475571395E-001	0.000000000000000E+000	2.588196475571395E-001	3.267943434913953E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275109433116633E+006	8.020180956088007E+002	1.7524015E+000	1.176452879446402E+000	2.620875726118354E-001	0.000000000000000E+000	2.620875726118354E-001	3.267925054695871E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275119433117826E+006	8.120180968008935E+002	1.7537016E+000	1.176439094467271E+000	2.653554593749179E-001	0.000000000000000E+000	2.653554593749179E-001	3.267886763082610E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275129433119018E+006	8.220180979929864E+002	1.7552775E+000	1.176435629292055E+000	2.686233365125127E-001	0.000000000000000E+000	2.686233365125127E-001	3.267877137594753E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275139433120210E+006	8.320180991850793E+002	1.7568929E+000	1.176422276756492E+000	2.718911765597264E-001	0.000000000000000E+000	2.718911765597264E-001	3.267840047213766E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275149433121402E+006	8.420181003771722E+002	1.7585082E+000	1.176431572123579E+000	2.751590424274074E-001	0.000000000000000E+000	2.751590424274074E-001	3.267865867680974E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275159433122594E+006	8.520181015692651E+002	1.7603993E+000	1.176451501363337E+000	2.784269636540943E-001	0.000000000000000E+000	2.784269636540943E-001	3.267921226686901E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275169433123786E+006	8.620181027613580E+002	1.7621723E+000	1.176438426418492E+000	2.816948485614856E-001	0.000000000000000E+000	2.816948485614856E-001	3.267884907391336E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275179433124978E+006	8.720181039534509E+002	1.7640240E+000	1.176435785098578E+000	2.849627261318763E-001	0.000000000000000E+000	2.849627261318763E-001	3.267877570390701E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275189433126170E+006	8.820181051455438E+002	1.7659152E+000	1.176438265819756E+000	2.882306105931600E-001	0.000000000000000E+000	2.882306105931600E-001	3.267884461283684E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275199433127362E+006	8.920181063376367E+002	1.7682791E+000	1.176429878636613E+000	2.914984717567100E-001	0.000000000000000E+000	2.914984717567100E-001	3.267861163549953E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275209433128554E+006	9.020181075297296E+002	1.7702885E+000	1.176422749254376E+000	2.947663131164180E-001	0.000000000000000E+000	2.947663131164180E-001	3.267841359708044E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275219433129746E+006	9.120181087218225E+002	1.7727312E+000	1.176438188977457E+000	2.980341973642508E-001	0.000000000000000E+000	2.980341973642508E-001	3.267884247832828E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275229433130939E+006	9.220181099139154E+002	1.7751739E+000	1.176461191074706E+000	3.013021455068058E-001	0.000000000000000E+000	3.013021455068058E-001	3.267948142555025E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275239433132131E+006	9.320181111060083E+002	1.7778530E+000	1.176460719005976E+000	3.045700923380587E-001	0.000000000000000E+000	3.045700923380587E-001	3.267946831252840E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275249433133323E+006	9.420181122981012E+002	1.7804927E+000	1.176418455693906E+000	3.078379217712084E-001	0.000000000000000E+000	3.078379217712084E-001	3.267829433149762E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275259433134515E+006	9.520181134901941E+002	1.7832900E+000	1.176409907935869E+000	3.111057274605831E-001	0.000000000000000E+000	3.111057274605831E-001	3.267805689374606E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275269433135707E+006	9.620181146822870E+002	1.7864025E+000	1.176408647083205E+000	3.143735296475887E-001	0.000000000000000E+000	3.143735296475887E-001	3.267802187005679E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275279433136899E+006	9.720181158743799E+002	1.7897120E+000	1.176395137549026E+000	3.176412943081061E-001	0.000000000000000E+000	3.176412943081061E-001	3.267764660517375E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275289433138091E+006	9.820181170664728E+002	1.7930609E+000	1.176419714949165E+000	3.209091272391876E-001	0.000000000000000E+000	3.209091272391876E-001	3.267832931081454E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275299433139283E+006	9.920181182585657E+002	1.7969220E+000	1.176433698244846E+000	3.241769990127616E-001	0.000000000000000E+000	3.241769990127616E-001	3.267871773574087E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275309433140475E+006	1.002018119450659E+003	1.8008618E+000	1.176444569272450E+000	3.274449009836382E-001	0.000000000000000E+000	3.274449009836382E-001	3.267901970876588E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275319433141667E+006	1.012018120642751E+003	1.8051169E+000	1.176424166867236E+000	3.307127462811602E-001	0.000000000000000E+000	3.307127462811602E-001	3.267845297522015E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275329433142859E+006	1.022018121834844E+003	1.8097659E+000	1.176408254622429E+000	3.339805473779969E-001	0.000000000000000E+000	3.339805473779969E-001	3.267801096836726E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275339433144052E+006	1.032018123026937E+003	1.8145726E+000	1.176408530258116E+000	3.372483492404884E-001	0.000000000000000E+000	3.372483492404884E-001	3.267801862491502E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275349433145244E+006	1.042018124219030E+003	1.8197732E+000	1.176414476941290E+000	3.405161676215462E-001	0.000000000000000E+000	3.405161676215462E-001	3.267818381057845E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275359433146436E+006	1.052018125411123E+003	1.8254465E+000	1.176439055628889E+000	3.437840542767445E-001	0.000000000000000E+000	3.437840542767445E-001	3.267886655198203E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275369433147628E+006	1.062018126603216E+003	1.8317503E+000	1.176436495871962E+000	3.470519338215059E-001	0.000000000000000E+000	3.470519338215059E-001	3.267879544761446E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275379433148820E+006	1.072018127795309E+003	1.8383299E+000	1.176443624085948E+000	3.503198331668641E-001	0.000000000000000E+000	3.503198331668641E-001	3.267899345358213E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275389433150012E+006	1.082018128987402E+003	1.8456581E+000	1.176448585838248E+000	3.535877462948692E-001	0.000000000000000E+000	3.535877462948692E-001	3.267913128005134E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275399433151204E+006	1.092018130179495E+003	1.8536559E+000	1.176434485741319E+000	3.568556202559338E-001	0.000000000000000E+000	3.568556202559338E-001	3.267873961064551E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275409433152396E+006	1.102018131371588E+003	1.8624419E+000	1.176413453267401E+000	3.601234357934527E-001	0.000000000000000E+000	3.601234357934527E-001	3.267815537518925E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275419413153585E+006	1.111998132560402E+003	1.8724492E+000	1.176435622351869E+000	3.633847771572403E-001	0.000000000000000E+000	3.633847771572403E-001	3.261341363787651E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275428487154670E+006	1.121072133645415E+003	1.8824564E+000	1.176422844807710E+000	3.663500166489679E-001	0.000000000000000E+000	3.663500166489679E-001	2.965239491727617E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275436629155639E+006	1.129214134613983E+003	1.8924637E+000	1.176436843193948E+000	3.690107249591746E-001	0.000000000000000E+000	3.690107249591746E-001	2.660708310206731E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275443999156519E+006	1.136584135494661E+003	1.9024708E+000	1.176445344746779E+000	3.714191702999670E-001	0.000000000000000E+000	3.714191702999670E-001	2.408445340792338E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275450789157327E+006	1.143374136302620E+003	1.9125175E+000	1.176408639338768E+000	3.736380079698561E-001	0.000000000000000E+000	3.736380079698561E-001	2.218837669889132E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275456989158068E+006	1.149574137043208E+003	1.9225248E+000	1.176427435248986E+000	3.756640776836870E-001	0.000000000000000E+000	3.756640776836870E-001	2.026069713830948E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275462697158746E+006	1.155282137721777E+003	1.9325714E+000	1.176424777029442E+000	3.775293647463452E-001	0.000000000000000E+000	3.775293647463452E-001	1.865287062658204E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275468009159382E+006	1.160594138356857E+003	1.9425787E+000	1.176414459645871E+000	3.792652298454442E-001	0.000000000000000E+000	3.792652298454442E-001	1.735865099098947E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275472917159963E+006	1.165502138938755E+003	1.9526254E+000	1.176409632953109E+000	3.808690685018564E-001	0.000000000000000E+000	3.808690685018564E-001	1.603838656412231E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275477503160513E+006	1.170088139488362E+003	1.9626720E+000	1.176431201665137E+000	3.823677113178039E-001	0.000000000000000E+000	3.823677113178039E-001	1.498642815947533E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275481719161015E+006	1.174304139990360E+003	1.9726793E+000	1.176444256326045E+000	3.837454584220381E-001	0.000000000000000E+000	3.837454584220381E-001	1.377747104234166E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275485687161487E+006	1.178272140461951E+003	1.9826865E+000	1.176450554580746E+000	3.850421685207551E-001	0.000000000000000E+000	3.850421685207551E-001	1.296710098716948E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275489349161923E+006	1.181934140898287E+003	1.9926938E+000	1.176435124670767E+000	3.862388646151620E-001	0.000000000000000E+000	3.862388646151620E-001	1.196696094406976E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275492819162335E+006	1.185404141310602E+003	2.0027010E+000	1.176420661525528E+000	3.873728035542036E-001	0.000000000000000E+000	3.873728035542036E-001	1.133938939041562E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275496037162721E+006	1.188622141696513E+003	2.0127082E+000	1.176419783025112E+000	3.884243922530279E-001	0.000000000000000E+000	3.884243922530279E-001	1.051588698824247E-003	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275499039163079E+006	1.191624142054468E+003	2.0227549E+000	1.176428624405016E+000	3.894054031284649E-001	0.000000000000000E+000	3.894054031284649E-001	9.810108754369949E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275501869163416E+006	1.194454142391682E+003	2.0328016E+000	1.176417058862572E+000	3.903301977599328E-001	0.000000000000000E+000	3.903301977599328E-001	9.247946314679252E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275504531163735E+006	1.197116142710671E+003	2.0428088E+000	1.176447494507085E+000	3.912001154281695E-001	0.000000000000000E+000	3.912001154281695E-001	8.699176682366265E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275507033164032E+006	1.199618143007159E+003	2.0528159E+000	1.176444294547767E+000	3.920177443097696E-001	0.000000000000000E+000	3.920177443097696E-001	8.176288816001680E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275509373164311E+006	1.201958143285941E+003	2.0628233E+000	1.176440948950050E+000	3.927824310176901E-001	0.000000000000000E+000	3.927824310176901E-001	7.646867079204984E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275511561164573E+006	1.204146143548191E+003	2.0728304E+000	1.176450162631281E+000	3.934974513689014E-001	0.000000000000000E+000	3.934974513689014E-001	7.150203512112299E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275513625164817E+006	1.206210143792676E+003	2.0828378E+000	1.176424799113392E+000	3.941719350002870E-001	0.000000000000000E+000	3.941719350002870E-001	6.744836313856972E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275515571165048E+006	1.208156144022942E+003	2.0928450E+000	1.176413713944059E+000	3.948078520442379E-001	0.000000000000000E+000	3.948078520442379E-001	6.359170439508226E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275517391165266E+006	1.209976144241169E+003	2.1028523E+000	1.176442320423813E+000	3.954026090664333E-001	0.000000000000000E+000	3.954026090664333E-001	5.947570221953922E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275519095165469E+006	1.211680144444108E+003	2.1128988E+000	1.176387247999213E+000	3.959594324301348E-001	0.000000000000000E+000	3.959594324301348E-001	5.568233637015025E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275520727165665E+006	1.213312144640833E+003	2.1229062E+000	1.176420754122066E+000	3.964927432362900E-001	0.000000000000000E+000	3.964927432362900E-001	5.333108061552048E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275522239165846E+006	1.214824144821614E+003	2.1329529E+000	1.176412062037173E+000	3.969868363614213E-001	0.000000000000000E+000	3.969868363614213E-001	4.940931251313952E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275523677166015E+006	1.216262144990265E+003	2.1430390E+000	1.176465735116746E+000	3.974567691185076E-001	0.000000000000000E+000	3.974567691185076E-001	4.699327570862240E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275525031166179E+006	1.217616145154461E+003	2.1530461E+000	1.176414310107761E+000	3.978992316654654E-001	0.000000000000000E+000	3.978992316654654E-001	4.424625469578637E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275526301166330E+006	1.218886145304888E+003	2.1630535E+000	1.176430202796904E+000	3.983142501472763E-001	0.000000000000000E+000	3.983142501472763E-001	4.150184818108876E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275527497166473E+006	1.220082145448541E+003	2.1731396E+000	1.176430324083419E+000	3.987050864907767E-001	0.000000000000000E+000	3.987050864907767E-001	3.908363435003492E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275528635166607E+006	1.221220145582221E+003	2.1832254E+000	1.176445243097287E+000	3.990769739474189E-001	0.000000000000000E+000	3.990769739474189E-001	3.718874566422568E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275529701166734E+006	1.222286145709455E+003	2.1932328E+000	1.176438018078316E+000	3.994253303576839E-001	0.000000000000000E+000	3.994253303576839E-001	3.483564102649689E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275530701166853E+006	1.223286145828664E+003	2.2032399E+000	1.176460090582360E+000	3.997521248662471E-001	0.000000000000000E+000	3.997521248662471E-001	3.267945085631476E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275531647166966E+006	1.224232145940885E+003	2.2132473E+000	1.176418395494701E+000	4.000612615146238E-001	0.000000000000000E+000	4.000612615146238E-001	3.091366483767827E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275532533167072E+006	1.225118146046996E+003	2.2233334E+000	1.176432602942115E+000	4.003507946843570E-001	0.000000000000000E+000	4.003507946843570E-001	2.895331697331534E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275533383167173E+006	1.225968146148138E+003	2.2333405E+000	1.176409927520991E+000	4.006285581725172E-001	0.000000000000000E+000	4.006285581725172E-001	2.777634881602393E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275534175167266E+006	1.226760146241635E+003	2.2433479E+000	1.176434848240446E+000	4.008873738696839E-001	0.000000000000000E+000	4.008873738696839E-001	2.588156971666548E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275534933167357E+006	1.227518146332353E+003	2.2533946E+000	1.176428908524476E+000	4.011350775417353E-001	0.000000000000000E+000	4.011350775417353E-001	2.477036720514297E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275535649167443E+006	1.228234146418050E+003	2.2634017E+000	1.176459542911254E+000	4.013690623010528E-001	0.000000000000000E+000	4.013690623010528E-001	2.339847593175040E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275536337167524E+006	1.228922146499157E+003	2.2734089E+000	1.176416216824605E+000	4.015938885378837E-001	0.000000000000000E+000	4.015938885378837E-001	2.248262368308173E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275536987167604E+006	1.229572146579623E+003	2.2834163E+000	1.176454478024194E+000	4.018063039560450E-001	0.000000000000000E+000	4.018063039560450E-001	2.124154181612863E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275537601167675E+006	1.230186146650463E+003	2.2934234E+000	1.176431430843370E+000	4.020069508954551E-001	0.000000000000000E+000	4.020069508954551E-001	2.006469394101037E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275538191167746E+006	1.230776146721095E+003	2.3034308E+000	1.176421396807154E+000	4.021997533141242E-001	0.000000000000000E+000	4.021997533141242E-001	1.928024186690648E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275538763167816E+006	1.231348146791570E+003	2.3135955E+000	1.176440349930477E+000	4.023866766371991E-001	0.000000000000000E+000	4.023866766371991E-001	1.869233230749766E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275539301167879E+006	1.231886146854609E+003	2.3236029E+000	1.176468954624410E+000	4.025624934071302E-001	0.000000000000000E+000	4.025624934071302E-001	1.758167699310515E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275539813167937E+006	1.232398146912456E+003	2.3336890E+000	1.176417509825761E+000	4.027298061385419E-001	0.000000000000000E+000	4.027298061385419E-001	1.673127314117220E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275540307167999E+006	1.232892146974802E+003	2.3438144E+000	1.176393045285076E+000	4.028912334267960E-001	0.000000000000000E+000	4.028912334267960E-001	1.614272882541021E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275540775168056E+006	1.233360147031024E+003	2.3538611E+000	1.176449536553047E+000	4.030441718849208E-001	0.000000000000000E+000	4.030441718849208E-001	1.529384581247965E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275541227168109E+006	1.233812147084624E+003	2.3639076E+000	1.176431284290258E+000	4.031918793859084E-001	0.000000000000000E+000	4.031918793859084E-001	1.477075009875827E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275541661168158E+006	1.234246147133410E+003	2.3739543E+000	1.176481169633899E+000	4.033337107428577E-001	0.000000000000000E+000	4.033337107428577E-001	1.418313569492764E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275542077168208E+006	1.234662147182971E+003	2.3840010E+000	1.176457742913323E+000	4.034696569871239E-001	0.000000000000000E+000	4.034696569871239E-001	1.359462442662981E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275542473168258E+006	1.235058147232980E+003	2.3940082E+000	1.176430849862598E+000	4.035990643969509E-001	0.000000000000000E+000	4.035990643969509E-001	1.294074098269145E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275542859168302E+006	1.235444147277623E+003	2.4040155E+000	1.176448529069296E+000	4.037252058371570E-001	0.000000000000000E+000	4.037252058371570E-001	1.261414402061039E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275543229168348E+006	1.235814147323370E+003	2.4140227E+000	1.176449596732844E+000	4.038461187273263E-001	0.000000000000000E+000	4.038461187273263E-001	1.209128901693556E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275543593168389E+006	1.236178147364408E+003	2.4240301E+000	1.176436923038694E+000	4.039650695851776E-001	0.000000000000000E+000	4.039650695851776E-001	1.189508578512404E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275543937168431E+006	1.236522147405893E+003	2.4340372E+000	1.176416211560423E+000	4.040774827033943E-001	0.000000000000000E+000	4.040774827033943E-001	1.124131182167265E-004	0.0000000E+000
1.100000000000000E+001	1	0	0	1.275544275168473E+006	1.236860147448257E+003	2.4442809E+000	1.176474198755598E+000	4.041879405725664E-001	0.000000000000000E+000	4.041879405725664E-001	1.104578691720963E-004	0.0000000E+000
